"transcript" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "species" "geneID" "uniprot_accession" "protein.names" "GO.IDs" "GOterm.BP"
"MT_Pool_HQ_transcript/374434" 32.3059439979602 -0.00516036603408702 0.0852974154744647 0.00015728679506828 0.0365048352553925 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/37695" 91.2908975628468 0.795940989759162 0.273134534591846 4.24204068474788e-05 0.0127410939625427 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/378131" 163.945507326375 1.40911259747707 0.332896809801391 9.03247206139422e-07 0.000922396046909578 "XENLA" "EF1D" "P29693" "Elongation factor 1-delta (EF-1-delta) (P36)" "GO:0003746; GO:0005853" ""
"MT_Pool_HQ_transcript/380537" 687.375989094181 0.955971541347807 0.302617774167211 5.95508952093003e-05 0.0160035195230888 "MACFU" "CALR" "Q2HWU3" "Calreticulin" "GO:0005509; GO:0005576; GO:0005829; GO:0006457; GO:0009986; GO:0030246; GO:0033018; GO:0044194; GO:0050821; GO:0051082; GO:0060473" "protein folding [GO:0006457]; protein stabilization [GO:0050821]"
"MT_Pool_HQ_transcript/381215" 83.0867111502512 -1.07057395601573 0.372815489151539 0.000134286207588623 0.033345878234801 "DROME" "HMG2" "Q24537" "High mobility group protein DSP1 (Protein dorsal switch 1)" "GO:0000122; GO:0003677; GO:0003697; GO:0005634; GO:0005654; GO:0005700; GO:0006268; GO:0006338; GO:0006357; GO:0007379; GO:0008301; GO:0008348; GO:0017025; GO:0017055; GO:0032502; GO:0035218; GO:0043388; GO:0045892; GO:0140297" "chromatin remodeling [GO:0006338]; developmental process [GO:0032502]; DNA unwinding involved in DNA replication [GO:0006268]; leg disc development [GO:0035218]; negative regulation of antimicrobial humoral response [GO:0008348]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of RNA polymerase II transcription preinitiation complex assembly [GO:0017055]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of DNA binding [GO:0043388]; regulation of transcription by RNA polymerase II [GO:0006357]; segment specification [GO:0007379]"
"MT_Pool_HQ_transcript/384135" 3757.77087455087 0.364565890328234 0.139530230076808 2.73849740848585e-06 0.00219296423625721 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/386415" 3236.24636148279 0.406871558094309 0.141001029690777 0.000197778595062092 0.0420773960994601 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/387382" 8004.80419109006 0.137816492742185 0.169425915226285 1.71850095884547e-05 0.00683455144901292 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/387616" 3906.7264172277 0.968990429970351 0.299827029216423 5.20853939770935e-05 0.0147748900915022 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/388677" 65.1773124820704 -0.0242943042497228 0.0905590517229435 1.17759637596378e-16 6.01280709567105e-13 "ARGIR" "RS18" "Q8IT98" "Small ribosomal subunit protein uS13 (40S ribosomal protein S18)" "GO:0003735; GO:0005737; GO:0005840; GO:0006412; GO:0019843; GO:1990904" "translation [GO:0006412]"
"MT_Pool_HQ_transcript/393183" 35.059918883337 -0.0423073055536893 0.101402341506215 0.000137145210131379 0.033345878234801 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/393968" 333.095880439656 -0.151725711372049 0.213244356098926 2.73245141236432e-07 0.000348797422788305 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/397480" 33.3956245866149 0.0495241760790301 0.293018699767023 6.87865854117113e-06 0.00426197770930377 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/397908" 211.273754858417 0.0213070677903454 0.0890087522651706 5.98809359216437e-10 1.52876029407956e-06 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/50139" 43.4679330546161 -0.0354937338529802 0.358099231594255 8.54427825590944e-06 0.00436270847746736 NA NA NA NA NA NA
