"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","LOC_ID","transcript","database","uniprot_accession","geneID","species","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","reviewed","entryname","protein_name","gene_name","organism","prot_length","GO_ID","GO_BP","GO_MF","GO_CC","Genename_orderedlocus","Induction","Pathwaycommons","Reactome","Unipathway","Interacts_with"
"gene-LOC134682920|LOC134682920",80.1552287138209,0.893586598432203,0.433364765367277,0.00109498239155162,0.0436857913897697,"LOC134682920","lcl|NC_086381.1_cds_XP_063397910.1_35833","sp","Q761V0","SC6A5","MOUSE",45.714,595,312,5,247,2019,175,762,1.35e-173,520,"reviewed","SC6A5_MOUSE","Sodium- and chloride-dependent glycine transporter 2 (GlyT-2) (GlyT2) (Solute carrier family 6 member 5)","Slc6a5 Glyt2","Mus musculus (Mouse)",799,"GO:0001504; GO:0005768; GO:0005886; GO:0015187; GO:0015375; GO:0015816; GO:0031045; GO:0035725; GO:0042734; GO:0046872; GO:0060012; GO:0098690; GO:0098810; GO:1903804","glycine import across plasma membrane [GO:1903804]; glycine transport [GO:0015816]; neurotransmitter reuptake [GO:0098810]; neurotransmitter uptake [GO:0001504]; sodium ion transmembrane transport [GO:0035725]; synaptic transmission, glycinergic [GO:0060012]","glycine transmembrane transporter activity [GO:0015187]; glycine:sodium symporter activity [GO:0015375]; metal ion binding [GO:0046872]","dense core granule [GO:0031045]; endosome [GO:0005768]; glycinergic synapse [GO:0098690]; plasma membrane [GO:0005886]; presynaptic membrane [GO:0042734]",NA,NA,NA,"R-MMU-442660;",NA,NA
"gene-LOC134681433|LOC134681433",216.455320999101,0.801887608871862,0.340945165690282,0.000610143374108697,0.0307089853599477,"LOC134681433","lcl|NC_086380.1_cds_XP_063397133.1_33746","sp","Q5VU97","CAHD1","HUMAN",25.765,1079,712,35,52,3123,22,1066,8.26e-99,345,"reviewed","CAHD1_HUMAN","VWFA and cache domain-containing protein 1 (Cache domain-containing protein 1)","CACHD1 KIAA1573 VWCD1","Homo sapiens (Human)",1274,"GO:0005245; GO:0005891",NA,"voltage-gated calcium channel activity [GO:0005245]","voltage-gated calcium channel complex [GO:0005891]",NA,NA,"Q5VU97;",NA,NA,NA
"gene-LOC134716146|LOC134716146",83.4396099665478,0.736865922314679,0.339045019070607,0.000939543454001673,0.03915562305435,"LOC134716146","lcl|NC_086376.1_cds_XP_063435007.1_20010","sp","Q9NWM0","SMOX","HUMAN",36.095,507,262,10,79,1425,46,548,8.39e-101,315,"reviewed","SMOX_HUMAN","Spermine oxidase (EC 1.5.3.16) (Polyamine oxidase 1) (PAO-1) (PAOh1)","SMOX C20orf16 SMO UNQ3039/PRO9854","Homo sapiens (Human)",555,"GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006596; GO:0006598; GO:0006805; GO:0031965; GO:0043231; GO:0046208; GO:0046592; GO:0052894; GO:0052895; GO:0052901","polyamine biosynthetic process [GO:0006596]; polyamine catabolic process [GO:0006598]; spermine catabolic process [GO:0046208]; xenobiotic metabolic process [GO:0006805]","N1-acetylspermine:oxygen oxidoreductase (N1-acetylspermidine-forming) activity [GO:0052895]; norspermine:oxygen oxidoreductase activity [GO:0052894]; polyamine oxidase activity [GO:0046592]; spermine:oxygen oxidoreductase (spermidine-forming) activity [GO:0052901]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; nuclear membrane [GO:0031965]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]",NA,"INDUCTION: By antitumor polyamine analogs.","Q9NWM0;","R-HSA-141334 [Q9NWM0-3];R-HSA-351200 [Q9NWM0-3];","UPA00211;",NA
"gene-LOC134728134|LOC134728134",183.741034855229,0.734847775075214,0.200155492918116,1.09781402726664e-05,0.00167046446055944,"LOC134728134","lcl|NC_086380.1_cds_XP_063448645.1_31022","sp","Q9R1S4","XBP1","RAT",43.056,216,94,7,121,684,43,257,8.15e-34,125,"reviewed","XBP1_RAT","X-box-binding protein 1 (Hepatocarcinogenesis-related transcription factor) (HTF) [Cleaved into: X-box-binding protein 1, cytoplasmic form; X-box-binding protein 1, luminal form]","Xbp1 Htf","Rattus norvegicus (Rat)",267,"GO:0000976; GO:0000977; GO:0000978; GO:0000981; GO:0000987; GO:0001525; GO:0001889; GO:0001935; GO:0002071; GO:0002639; GO:0003677; GO:0003700; GO:0005634; GO:0005737; GO:0005783; GO:0005789; GO:0006355; GO:0006357; GO:0006366; GO:0006511; GO:0007517; GO:0007584; GO:0008284; GO:0009410; GO:0010506; GO:0010832; GO:0030335; GO:0030968; GO:0031017; GO:0031490; GO:0031648; GO:0031670; GO:0032755; GO:0032869; GO:0034976; GO:0035356; GO:0035470; GO:0035924; GO:0036312; GO:0042149; GO:0042632; GO:0042802; GO:0042826; GO:0043066; GO:0043565; GO:0044389; GO:0045348; GO:0045579; GO:0045582; GO:0045600; GO:0045766; GO:0045944; GO:0046982; GO:0048666; GO:0051602; GO:0055089; GO:0055092; GO:0060096; GO:0060612; GO:0060691; GO:0070059; GO:0071222; GO:0071230; GO:0071236; GO:0071332; GO:0071333; GO:0071353; GO:0071375; GO:0071498; GO:0071499; GO:0090575; GO:0098793; GO:1900100; GO:1900103; GO:1902236; GO:1903489; GO:1990418; GO:1990830; GO:1990837; GO:2000347","adipose tissue development [GO:0060612]; angiogenesis [GO:0001525]; cellular response to amino acid stimulus [GO:0071230]; cellular response to antibiotic [GO:0071236]; cellular response to fluid shear stress [GO:0071498]; cellular response to fructose stimulus [GO:0071332]; cellular response to glucose starvation [GO:0042149]; cellular response to glucose stimulus [GO:0071333]; cellular response to insulin stimulus [GO:0032869]; cellular response to interleukin-4 [GO:0071353]; cellular response to laminar fluid shear stress [GO:0071499]; cellular response to leukemia inhibitory factor [GO:1990830]; cellular response to lipopolysaccharide [GO:0071222]; cellular response to nutrient [GO:0031670]; cellular response to peptide hormone stimulus [GO:0071375]; cellular response to vascular endothelial growth factor stimulus [GO:0035924]; cholesterol homeostasis [GO:0042632]; endoplasmic reticulum unfolded protein response [GO:0030968]; endothelial cell proliferation [GO:0001935]; epithelial cell maturation involved in salivary gland development [GO:0060691]; exocrine pancreas development [GO:0031017]; fatty acid homeostasis [GO:0055089]; glandular epithelial cell maturation [GO:0002071]; intracellular triglyceride homeostasis [GO:0035356]; intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress [GO:0070059]; liver development [GO:0001889]; muscle organ development [GO:0007517]; negative regulation of apoptotic process [GO:0043066]; negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway [GO:1902236]; negative regulation of myotube differentiation [GO:0010832]; neuron development [GO:0048666]; positive regulation of angiogenesis [GO:0045766]; positive regulation of B cell differentiation [GO:0045579]; positive regulation of cell migration [GO:0030335]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of endoplasmic reticulum unfolded protein response [GO:1900103]; positive regulation of fat cell differentiation [GO:0045600]; positive regulation of hepatocyte proliferation [GO:2000347]; positive regulation of immunoglobulin production [GO:0002639]; positive regulation of interleukin-6 production [GO:0032755]; positive regulation of lactation [GO:1903489]; positive regulation of MHC class II biosynthetic process [GO:0045348]; positive regulation of plasma cell differentiation [GO:1900100]; positive regulation of T cell differentiation [GO:0045582]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of vascular wound healing [GO:0035470]; protein destabilization [GO:0031648]; regulation of autophagy [GO:0010506]; regulation of DNA-templated transcription [GO:0006355]; regulation of transcription by RNA polymerase II [GO:0006357]; response to electrical stimulus [GO:0051602]; response to endoplasmic reticulum stress [GO:0034976]; response to insulin-like growth factor stimulus [GO:1990418]; response to nutrient [GO:0007584]; response to xenobiotic stimulus [GO:0009410]; serotonin secretion, neurotransmission [GO:0060096]; sterol homeostasis [GO:0055092]; transcription by RNA polymerase II [GO:0006366]; ubiquitin-dependent protein catabolic process [GO:0006511]","chromatin DNA binding [GO:0031490]; cis-regulatory region sequence-specific DNA binding [GO:0000987]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; histone deacetylase binding [GO:0042826]; identical protein binding [GO:0042802]; phosphatidylinositol 3-kinase regulatory subunit binding [GO:0036312]; protein heterodimerization activity [GO:0046982]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; RNA polymerase II transcription regulatory region sequence-specific DNA binding [GO:0000977]; sequence-specific DNA binding [GO:0043565]; sequence-specific double-stranded DNA binding [GO:1990837]; transcription cis-regulatory region binding [GO:0000976]; ubiquitin-like protein ligase binding [GO:0044389]","cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; nucleus [GO:0005634]; presynapse [GO:0098793]; RNA polymerase II transcription regulator complex [GO:0090575]",NA,NA,NA,NA,NA,NA
"gene-LOC134711702|LOC134711702",63.0259393486126,0.719595676890161,0.182311314024091,3.71025068957543e-06,0.000693604864625486,"LOC134711702","lcl|NC_086375.1_cds_XP_063428558.1_13411","sp","Q8VE97","SRSF4","MOUSE",72.678,183,41,1,7,555,2,175,2.04e-78,248,"reviewed","SRSF4_MOUSE","Serine/arginine-rich splicing factor 4 (Splicing factor, arginine/serine-rich 4)","Srsf4 Sfrs4 MNCb-2616","Mus musculus (Mouse)",489,"GO:0002244; GO:0003729; GO:0005634; GO:0005737; GO:0006397; GO:0008380; GO:0016607; GO:0048025; GO:1990825; GO:1990904","hematopoietic progenitor cell differentiation [GO:0002244]; mRNA processing [GO:0006397]; negative regulation of mRNA splicing, via spliceosome [GO:0048025]; RNA splicing [GO:0008380]","mRNA binding [GO:0003729]; sequence-specific mRNA binding [GO:1990825]","cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]",NA,NA,NA,NA,NA,NA
"gene-LOC134711670|LOC134711670",60.7070498735522,0.718569328305892,0.335914294699619,0.00101462020293284,0.0412339129676371,"LOC134711670","lcl|NC_086375.1_cds_XP_063428502.1_13350","sp","Q16YG0","CDC42","AEDAE",63.068,176,65,0,28,555,4,179,3.07e-77,233,"reviewed","CDC42_AEDAE","Cdc42 homolog","Cdc42 AAEL008543","Aedes aegypti (Yellowfever mosquito) (Culex aegypti)",191,"GO:0003006; GO:0003924; GO:0005525; GO:0005886; GO:0005912; GO:0006897; GO:0007163; GO:0009653; GO:0019901; GO:0022412; GO:0032488; GO:0035006; GO:0035099; GO:0043197; GO:0043226; GO:0045185; GO:0045860; GO:0051130; GO:0051489; GO:0099563","anatomical structure morphogenesis [GO:0009653]; Cdc42 protein signal transduction [GO:0032488]; cellular process involved in reproduction in multicellular organism [GO:0022412]; developmental process involved in reproduction [GO:0003006]; endocytosis [GO:0006897]; establishment or maintenance of cell polarity [GO:0007163]; hemocyte migration [GO:0035099]; maintenance of protein location [GO:0045185]; melanization defense response [GO:0035006]; modification of synaptic structure [GO:0099563]; positive regulation of cellular component organization [GO:0051130]; positive regulation of protein kinase activity [GO:0045860]; regulation of filopodium assembly [GO:0051489]","GTP binding [GO:0005525]; GTPase activity [GO:0003924]; protein kinase binding [GO:0019901]","adherens junction [GO:0005912]; dendritic spine [GO:0043197]; organelle [GO:0043226]; plasma membrane [GO:0005886]",NA,NA,NA,NA,NA,NA
"gene-LOC134726382|LOC134726382",89.4427095129891,0.705644597902639,0.228996862609558,8.71555499566906e-05,0.00750340478113982,"LOC134726382","lcl|NC_086379.1_cds_XP_063446851.1_28540","sp","Q9W735","PRM1A","DANRE",25.435,747,478,27,787,2886,111,825,3.42e-33,142,"reviewed","PRM1A_DANRE","Prominin-1-A (Prominin-like protein 1)","prom1a proml1","Danio rerio (Zebrafish) (Brachydanio rerio)",826,"GO:0005783; GO:0005793; GO:0005886; GO:0005902; GO:0005929; GO:0009986; GO:0015485; GO:0016324; GO:0031528; GO:0071914",NA,"cholesterol binding [GO:0015485]","apical plasma membrane [GO:0016324]; cell surface [GO:0009986]; cilium [GO:0005929]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; microvillus [GO:0005902]; microvillus membrane [GO:0031528]; plasma membrane [GO:0005886]; prominosome [GO:0071914]",NA,NA,NA,NA,NA,NA
"gene-LOC134713745|LOC134713745",1663.41956994427,0.700527153286667,0.101634625144185,3.09205350720921e-13,3.37188434961164e-10,"LOC134713745","lcl|NC_086373.1_cds_XP_063431105.1_331","sp","P10984","ACT2","CAEEL",97.606,376,9,0,1,1128,1,376,0,764,"reviewed","ACT2_CAEEL","Actin-2 (EC 3.6.4.-)","act-2 T04C12.5","Caenorhabditis elegans",376,"GO:0000281; GO:0005524; GO:0005737; GO:0005884; GO:0005938; GO:0007111; GO:0009792; GO:0016787; GO:0030866; GO:0040011","cortical actin cytoskeleton organization [GO:0030866]; embryo development ending in birth or egg hatching [GO:0009792]; locomotion [GO:0040011]; meiosis II cytokinesis [GO:0007111]; mitotic cytokinesis [GO:0000281]","ATP binding [GO:0005524]; hydrolase activity [GO:0016787]","actin filament [GO:0005884]; cell cortex [GO:0005938]; cytoplasm [GO:0005737]",NA,NA,NA,"R-CEL-114608;R-CEL-190873;R-CEL-196025;R-CEL-2029482;R-CEL-3928662;R-CEL-3928665;R-CEL-437239;R-CEL-4420097;R-CEL-446353;R-CEL-5626467;R-CEL-5663213;R-CEL-5663220;R-CEL-5674135;R-CEL-8856828;R-CEL-9035034;",NA,NA
"gene-LOC134697285|LOC134697285",276.197201966775,0.689051519820599,0.242587930958696,0.000179548005053222,0.0130531399673692,"LOC134697285","lcl|NC_086386.1_cds_XP_063415532.1_49653","sp","Q9WTN3","SRBP1","MOUSE",40.797,853,423,20,835,3171,280,1124,8.33e-174,543,"reviewed","SRBP1_MOUSE","Sterol regulatory element-binding protein 1 (SREBP-1) (Sterol regulatory element-binding transcription factor 1) [Cleaved into: Processed sterol regulatory element-binding protein 1 (Transcription factor SREBF1)]","Srebf1 Srebp1","Mus musculus (Mouse)",1134,"GO:0000122; GO:0000139; GO:0000978; GO:0000981; GO:0001221; GO:0001228; GO:0003062; GO:0003677; GO:0003682; GO:0003700; GO:0004879; GO:0005634; GO:0005654; GO:0005737; GO:0005789; GO:0006355; GO:0006357; GO:0006366; GO:0006695; GO:0007584; GO:0007623; GO:0008203; GO:0008286; GO:0008610; GO:0009267; GO:0009410; GO:0009749; GO:0009750; GO:0010867; GO:0010883; GO:0012507; GO:0016020; GO:0019217; GO:0019901; GO:0030073; GO:0030324; GO:0031647; GO:0032094; GO:0032526; GO:0032570; GO:0032810; GO:0032933; GO:0032991; GO:0033762; GO:0042789; GO:0043565; GO:0044877; GO:0045089; GO:0045444; GO:0045471; GO:0045542; GO:0045723; GO:0045893; GO:0045944; GO:0046676; GO:0046889; GO:0046983; GO:0050796; GO:0051591; GO:0071398; GO:0090209; GO:1901524; GO:1902895; GO:1903214","cellular response to fatty acid [GO:0071398]; cellular response to starvation [GO:0009267]; cholesterol biosynthetic process [GO:0006695]; cholesterol metabolic process [GO:0008203]; circadian rhythm [GO:0007623]; fat cell differentiation [GO:0045444]; insulin receptor signaling pathway [GO:0008286]; insulin secretion [GO:0030073]; lipid biosynthetic process [GO:0008610]; lung development [GO:0030324]; mRNA transcription by RNA polymerase II [GO:0042789]; negative regulation of insulin secretion [GO:0046676]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of triglyceride metabolic process [GO:0090209]; positive regulation of cholesterol biosynthetic process [GO:0045542]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of fatty acid biosynthetic process [GO:0045723]; positive regulation of innate immune response [GO:0045089]; positive regulation of lipid biosynthetic process [GO:0046889]; positive regulation of miRNA transcription [GO:1902895]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of triglyceride biosynthetic process [GO:0010867]; regulation of DNA-templated transcription [GO:0006355]; regulation of fatty acid metabolic process [GO:0019217]; regulation of heart rate by chemical signal [GO:0003062]; regulation of insulin secretion [GO:0050796]; regulation of lipid storage [GO:0010883]; regulation of mitophagy [GO:1901524]; regulation of protein stability [GO:0031647]; regulation of protein targeting to mitochondrion [GO:1903214]; regulation of transcription by RNA polymerase II [GO:0006357]; response to cAMP [GO:0051591]; response to ethanol [GO:0045471]; response to food [GO:0032094]; response to fructose [GO:0009750]; response to glucagon [GO:0033762]; response to glucose [GO:0009749]; response to nutrient [GO:0007584]; response to progesterone [GO:0032570]; response to retinoic acid [GO:0032526]; response to xenobiotic stimulus [GO:0009410]; SREBP signaling pathway [GO:0032933]; transcription by RNA polymerase II [GO:0006366]","chromatin binding [GO:0003682]; DNA binding [GO:0003677]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; nuclear receptor activity [GO:0004879]; protein dimerization activity [GO:0046983]; protein kinase binding [GO:0019901]; protein-containing complex binding [GO:0044877]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]; sterol response element binding [GO:0032810]; transcription coregulator binding [GO:0001221]","cytoplasm [GO:0005737]; endoplasmic reticulum membrane [GO:0005789]; ER to Golgi transport vesicle membrane [GO:0012507]; Golgi membrane [GO:0000139]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]",NA,"INDUCTION: [Isoform SREBP-1C]: Expressed in a circadian manner in the liver with a peak at ZT16 (PubMed:19786558). {ECO:0000269|PubMed:19786558}.; INDUCTION: Up-regulated by endocannabinoid anandamide/AEA. {ECO:0000269|PubMed:21987372}.",NA,"R-MMU-1655829 [Q9WTN3-3];R-MMU-191273 [Q9WTN3-3];",NA,"Q923E4"
"gene-LOC134722086|LOC134722086",45.4630302158537,0.688035000403781,0.236629306082051,0.000148135466771133,0.0115386947509943,"LOC134722086","lcl|NC_086378.1_cds_XP_063441626.1_26786","sp","Q9H1V8","S6A17","HUMAN",45.888,608,306,7,61,1842,46,644,0,568,"reviewed","S6A17_HUMAN","Sodium-dependent neutral amino acid transporter SLC6A17 (Sodium-dependent neurotransmitter transporter NTT4) (Solute carrier family 6 member 17)","SLC6A17 NTT4","Homo sapiens (Human)",727,"GO:0005886; GO:0006836; GO:0007420; GO:0008021; GO:0015293; GO:0015804; GO:0015816; GO:0015820; GO:0015824; GO:0016020; GO:0030163; GO:0030672; GO:0032328; GO:0035725; GO:0042995; GO:0098794; GO:0098978; GO:0098982; GO:0150104","alanine transport [GO:0032328]; brain development [GO:0007420]; glycine transport [GO:0015816]; L-leucine transport [GO:0015820]; neurotransmitter transport [GO:0006836]; neutral amino acid transport [GO:0015804]; proline transport [GO:0015824]; protein catabolic process [GO:0030163]; sodium ion transmembrane transport [GO:0035725]; transport across blood-brain barrier [GO:0150104]","symporter activity [GO:0015293]","cell projection [GO:0042995]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; membrane [GO:0016020]; plasma membrane [GO:0005886]; postsynapse [GO:0098794]; synaptic vesicle [GO:0008021]; synaptic vesicle membrane [GO:0030672]",NA,NA,"Q9H1V8;",NA,NA,"Q12983"
"gene-LOC134683122|LOC134683122",80.0876825338455,0.687108971678554,0.171516290372651,2.96036944531227e-06,0.000586960523656915,"LOC134683122","lcl|NC_086381.1_cds_XP_063398306.1_36383","sp","Q28DL4","TRAF6","XENTR",32.554,599,312,14,4,1791,26,535,5.44e-98,313,"reviewed","TRAF6_XENTR","TNF receptor-associated factor 6 (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRAF6) (RING-type E3 ubiquitin transferase TRAF6)","traf6 TNeu045k15.1","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)",558,"GO:0004842; GO:0005164; GO:0005634; GO:0005811; GO:0005938; GO:0008270; GO:0042981; GO:0043122; GO:0070534; GO:0141124","intracellular signaling cassette [GO:0141124]; protein K63-linked ubiquitination [GO:0070534]; regulation of apoptotic process [GO:0042981]; regulation of canonical NF-kappaB signal transduction [GO:0043122]","tumor necrosis factor receptor binding [GO:0005164]; ubiquitin-protein transferase activity [GO:0004842]; zinc ion binding [GO:0008270]","cell cortex [GO:0005938]; lipid droplet [GO:0005811]; nucleus [GO:0005634]",NA,NA,NA,"R-XTR-166058;R-XTR-209543;R-XTR-450302;R-XTR-450321;R-XTR-5689880;R-XTR-5689896;R-XTR-937042;R-XTR-9645460;R-XTR-975138;R-XTR-975163;R-XTR-975871;","UPA00143;",NA
"gene-LOC134695169|LOC134695169",29.4174631505065,0.659282314481092,0.150410481907076,6.13972842578444e-07,0.000223179128277264,"LOC134695169","lcl|NC_086385.1_cds_XP_063412442.1_45812","sp","Q5U3N0","PKHA8","DANRE",38.42,557,322,4,1,1632,1,549,1.53e-117,361,"reviewed","PKHA8_DANRE","Pleckstrin homology domain-containing family A member 8 (PH domain-containing family A member 8)","plekha8 zgc:101886","Danio rerio (Zebrafish) (Brachydanio rerio)",549,"GO:0005794; GO:0005829; GO:0015031; GO:0016020; GO:0035627; GO:0120009; GO:1902387; GO:1902388","ceramide transport [GO:0035627]; intermembrane lipid transfer [GO:0120009]; protein transport [GO:0015031]","ceramide 1-phosphate binding [GO:1902387]; ceramide 1-phosphate transfer activity [GO:1902388]","cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; membrane [GO:0016020]",NA,NA,NA,"R-DRE-1660499;R-DRE-9845576;",NA,NA
"gene-LOC134716050|LOC134716050",223.651413389513,0.653963292630036,0.32027948890532,0.0013094693232987,0.0489844826815779,"LOC134716050","lcl|NC_086373.1_cds_XP_063434828.1_760","sp","P98156","VLDLR","MOUSE",41.026,780,407,22,52,2358,22,759,1.53e-161,499,"reviewed","VLDLR_MOUSE","Very low-density lipoprotein receptor (VLDL receptor) (VLDL-R)","Vldlr","Mus musculus (Mouse)",873,"GO:0005509; GO:0005615; GO:0005886; GO:0005905; GO:0006869; GO:0006898; GO:0008203; GO:0009986; GO:0016020; GO:0021517; GO:0030229; GO:0034185; GO:0034189; GO:0034361; GO:0034436; GO:0034447; GO:0038025; GO:0038026; GO:0043235; GO:0045177; GO:0045202; GO:0048306; GO:0048471; GO:0048813; GO:0051963; GO:0071456; GO:0098978; GO:1900006","cellular response to hypoxia [GO:0071456]; cholesterol metabolic process [GO:0008203]; dendrite morphogenesis [GO:0048813]; glycoprotein transport [GO:0034436]; lipid transport [GO:0006869]; positive regulation of dendrite development [GO:1900006]; receptor-mediated endocytosis [GO:0006898]; reelin-mediated signaling pathway [GO:0038026]; regulation of synapse assembly [GO:0051963]; ventral spinal cord development [GO:0021517]; very-low-density lipoprotein particle clearance [GO:0034447]","apolipoprotein binding [GO:0034185]; calcium ion binding [GO:0005509]; calcium-dependent protein binding [GO:0048306]; reelin receptor activity [GO:0038025]; very-low-density lipoprotein particle binding [GO:0034189]; very-low-density lipoprotein particle receptor activity [GO:0030229]","apical part of cell [GO:0045177]; cell surface [GO:0009986]; clathrin-coated pit [GO:0005905]; extracellular space [GO:0005615]; glutamatergic synapse [GO:0098978]; membrane [GO:0016020]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]; synapse [GO:0045202]; very-low-density lipoprotein particle [GO:0034361]",NA,NA,NA,"R-MMU-8866376;R-MMU-8866427;R-MMU-8964046;",NA,NA
"gene-LOC134724113|LOC134724113",23.140641805052,0.647871751029653,0.29499215306366,0.000956216646069739,0.0393078048193986,"LOC134724113","lcl|NC_086373.1_cds_XP_063443506.1_2031","sp","O43592","XPOT","HUMAN",51.663,962,463,2,1,2883,1,961,0,1064,"reviewed","XPOT_HUMAN","Exportin-T (Exportin(tRNA)) (tRNA exportin)","XPOT","Homo sapiens (Human)",962,"GO:0000049; GO:0005643; GO:0005654; GO:0005737; GO:0005829; GO:0006409; GO:0006886; GO:0016363; GO:0031267; GO:0071528","intracellular protein transport [GO:0006886]; tRNA export from nucleus [GO:0006409]; tRNA re-export from nucleus [GO:0071528]","small GTPase binding [GO:0031267]; tRNA binding [GO:0000049]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear matrix [GO:0016363]; nuclear pore [GO:0005643]; nucleoplasm [GO:0005654]",NA,NA,"O43592;","R-HSA-6784531;",NA,"O95678; P78424; P62826; Q13595"
"gene-LOC134695400|LOC134695400",61.5614765868199,0.627401563841157,0.268136600717616,0.000701109582582769,0.0334843795535697,"LOC134695400","lcl|NC_086385.1_cds_XP_063412705.1_46935","sp","D3ZAA9","MPP2","RAT",41.897,580,298,10,1,1707,1,552,1.65e-149,444,"reviewed","MPP2_RAT","MAGUK p55 subfamily member 2 (Protein MPP2)","Mpp2 rCG_34691","Rattus norvegicus (Rat)",552,"GO:0005737; GO:0005856; GO:0005886; GO:0005911; GO:0014069; GO:0030165; GO:0032590; GO:0043197; GO:0043198; GO:0044325; GO:0051260; GO:0060079; GO:0060291; GO:0098685; GO:0098839; GO:0098919; GO:0098978; GO:0099173; GO:0099562","excitatory postsynaptic potential [GO:0060079]; long-term synaptic potentiation [GO:0060291]; maintenance of postsynaptic density structure [GO:0099562]; postsynapse organization [GO:0099173]; protein homooligomerization [GO:0051260]","PDZ domain binding [GO:0030165]; structural constituent of postsynaptic density [GO:0098919]; transmembrane transporter binding [GO:0044325]","cell-cell junction [GO:0005911]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; dendrite membrane [GO:0032590]; dendritic shaft [GO:0043198]; dendritic spine [GO:0043197]; glutamatergic synapse [GO:0098978]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; postsynaptic density membrane [GO:0098839]; Schaffer collateral - CA1 synapse [GO:0098685]",NA,NA,NA,NA,NA,NA
"gene-LOC134725101|LOC134725101",171.143127269113,-0.471131624735688,0.172873011629723,0.000319857723376083,0.0193780470745344,"LOC134725101","lcl|NC_086379.1_cds_XP_063444712.1_28720","sp","Q5NVN8","RFOX1","PONAB",62.857,140,44,3,508,924,72,204,6.94e-45,164,"reviewed","RFOX1_PONAB","RNA binding protein fox-1 homolog 1 (Ataxin-2-binding protein 1) (Fox-1 homolog A)","RBFOX1 A2BP1 FOX1","Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)",382,"GO:0000381; GO:0003729; GO:0005634; GO:0005737; GO:0006397; GO:0007399; GO:0008380","mRNA processing [GO:0006397]; nervous system development [GO:0007399]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; RNA splicing [GO:0008380]","mRNA binding [GO:0003729]","cytoplasm [GO:0005737]; nucleus [GO:0005634]",NA,NA,NA,NA,NA,NA
"gene-LOC134723308|LOC134723308",32.9095025148784,-0.476609101714633,0.16222285575823,0.000177041994512173,0.0130531399673692,"LOC134723308","lcl|NC_086373.1_cds_XP_063443000.1_1938","sp","Q5XGY1","TSR1","XENLA",53.894,809,347,9,1,2352,1,808,0,761,"reviewed","TSR1_XENLA","Pre-rRNA-processing protein TSR1 homolog","tsr1","Xenopus laevis (African clawed frog)",815,"GO:0000462; GO:0000479; GO:0003924; GO:0005525; GO:0005730; GO:0030688; GO:0034511","endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000479]; maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]","GTP binding [GO:0005525]; GTPase activity [GO:0003924]; U3 snoRNA binding [GO:0034511]","nucleolus [GO:0005730]; preribosome, small subunit precursor [GO:0030688]",NA,NA,NA,NA,NA,NA
